"var.x"	"var.y"	"prev"	"estimate"	"lower"	"upper"	"se"	"p.value"	"n"	"message"	"q.value"
"Eggerthellales_sp.____HG3A.1184"	"syssd_all"	1.91976372138814	0.0937975802350631	-0.0277906933859999	0.215385853856126	0.0620169547229069	0.130499310771654	4063	NA	0.476900289040256
"Clostridiales_sp.____HG3A.1360"	"syssd_all"	1.00910657149889	0.0943646618442897	-0.0280221328653166	0.216751456553896	0.0624242460242689	0.130698677081105	4063	NA	0.476902549470019
"Clostridiales_sp.____HG3A.1321"	"syssd_all"	5.78390351956682	0.0943725660806614	-0.0282884019450542	0.217033534106377	0.0625640900538368	0.131528549671455	4063	NA	0.478412371114159
"Clostridiales_sp.____HG3A.1127"	"syssd_all"	4.25793748461728	-0.0943653185794557	-0.217223050259628	0.0284924131007165	0.0626644507406541	0.132177262802138	4063	NA	0.479922593693598
"Bacteroidaceae_bacterium____HG3A.0611"	"syssd_all"	30.9131183854295	-0.0938185626266332	-0.216312045109063	0.0286749198557968	0.0624786628736874	0.133277923285074	4063	NA	0.481840759104088
"Candidatus_Melainabacteria_sp.____HG3A.0459"	"syssd_all"	19.6652719665272	-0.0937560356279083	-0.216330771353275	0.0288187000974587	0.0625201066621239	0.133794341772903	4063	NA	0.481932408516508
"Bacteroides_uniformis____HG3A.0007"	"syssd_all"	98.1048486340143	-0.0952189247890106	-0.219707673953953	0.0292698243759316	0.063496362688187	0.133798905969639	4063	NA	0.481932408516508
"Ruminococcaceae_sp.____HG3A.0739"	"syssd_all"	23.9478218065469	-0.0943379688021651	-0.217795597773699	0.0291196601693688	0.0629704325763098	0.134179116762317	4063	NA	0.482530562619305
"Bacteroidales_sp.____HG3A.0517"	"syssd_all"	15.4565591927147	-0.0931424563487247	-0.215545748909017	0.0292608362115673	0.0624326608691263	0.135808747672533	4063	NA	0.485780977509941
"Bacteroidales_sp.____HG3A.1236"	"syssd_all"	5.98080236278612	-0.0922320607730361	-0.213577769914742	0.0291136483686701	0.0618932330029938	0.136256784953052	4063	NA	0.486217068352636
"Clostridiales_sp.____HG3A.0578"	"syssd_all"	12.2077282795964	-0.0927515660657732	-0.214900309394743	0.0293971772631961	0.0623028262421219	0.136640553145578	4063	NA	0.48674215868953
"Bacteroidales_sp.____HG3A.0379"	"syssd_all"	26.1383214373616	-0.0923755848724795	-0.214449805452678	0.0296986357077188	0.0622648153896053	0.137997005118693	4063	NA	0.489822232096952
"Prevotella_sp._P4_67____HG3A.0784"	"syssd_all"	3.64262859955698	0.0929600285024855	-0.0300739867973143	0.215994043802285	0.0627543654415644	0.138598017933105	4063	NA	0.490697256831778
"Lachnospiraceae_sp.____HG3A.0043"	"syssd_all"	93.0347034211174	0.0926241860525551	-0.0299771513503716	0.215225523455482	0.0625336750349911	0.138636041652311	4063	NA	0.490697256831778
"Clostridiales_sp.____HG3A.1626"	"syssd_all"	0.836820083682008	-0.0916793554229085	-0.213298818259792	0.0299401074139747	0.0620328630019519	0.139510055167939	4063	NA	0.491225888658033
"Clostridiales_sp.____HG3A.0489"	"syssd_all"	12.5276888998277	-0.0919446775859167	-0.213935394002627	0.0300460388307932	0.0622222235032991	0.13957260400257	4063	NA	0.491225888658033
"Firmicutes_sp.____HG3A.1085"	"syssd_all"	3.81491508737386	-0.0921347290973927	-0.214461650005543	0.0301921918107577	0.0623937069704325	0.139844674073581	4063	NA	0.49167208006753
"Pseudoflavonifractor_sp._BSD2780061688st1_E11____HG3A.1060"	"syssd_all"	2.26433669702191	0.0923393941310256	-0.0304410537596356	0.215119842021687	0.0626250315998754	0.140431970822278	4063	NA	0.492062432207648
"Clostridiales_sp.____HG3A.0830"	"syssd_all"	6.9652965788826	-0.0916786799883776	-0.213582733528485	0.0302253735517297	0.0621780204931374	0.140438915535115	4063	NA	0.492062432207648
"Bacteroidales_sp.____HG3A.1620"	"syssd_all"	1.18139305931578	-0.0913632430234251	-0.213086932841436	0.0303604467945855	0.0620860247072462	0.141219729453889	4063	NA	0.493430629294744
"Bacteroidales_sp.____HG3A.0906"	"syssd_all"	3.22421855771597	-0.0915301115964161	-0.213586038946262	0.0305258157534297	0.0622554847987126	0.141578158311727	4063	NA	0.49393571995263
"Lactobacillus_fermentum____HG3A.0990"	"syssd_all"	7.08835835589466	0.0915880643918811	-0.0306586574041319	0.213834786187894	0.0623528008488295	0.141948134649507	4063	NA	0.49393571995263
"Pseudoflavonifractor_sp._BIOML_A3____HG3A.0735"	"syssd_all"	12.601525966035	-0.0911026658966258	-0.212824905055774	0.0306195732625227	0.0620852847884835	0.142352538842695	4063	NA	0.494580073350802
"Megamonas_funiformis____HG3A.0684"	"syssd_all"	5.19320698990893	0.0921296625503112	-0.0310427257989413	0.215302050899564	0.0628249435893349	0.14260527311583	4063	NA	0.495203944816796
"Veillonella_parvula____HG3A.0220"	"syssd_all"	80.5562392320945	0.0918961445446093	-0.0310323899229896	0.214824679012208	0.0627005642007052	0.142827371608453	4063	NA	0.495440886198577
"Blautia_producta____HG3A.0905"	"syssd_all"	8.17130199360079	-0.0912074676298043	-0.213294828124862	0.0308798928652533	0.0622715174956607	0.14308952666699	4063	NA	0.49586785278146
"Anaerotignum_lactatifermentans____HG3A.0676"	"syssd_all"	7.67905488555255	0.0917821991131474	-0.0311665237772091	0.214730922003504	0.0627108614478229	0.14338906307252	4063	NA	0.496001193208031
"Clostridiales_sp.____HG3A.0376"	"syssd_all"	46.1973910903273	-0.0916509964870597	-0.214918125130268	0.0316161321561491	0.0628732665430683	0.145000000075563	4063	NA	0.49865853684523
"Bacteroides_vulgatus____HG3A.0005"	"syssd_all"	97.489539748954	-0.0926804475247137	-0.217385468409411	0.0320245733599833	0.0636066736010114	0.145171937307938	4063	NA	0.498996278161566
"Clostridium_sp._M62.1____HG3A.0354"	"syssd_all"	32.5621461973911	0.0912794306201299	-0.0316603951746878	0.214219256414948	0.0627063234216238	0.145564626331092	4063	NA	0.499331673091144
"Ruminococcaceae_bacterium____HG3A.0061"	"syssd_all"	85.2818114693576	0.0909052849763313	-0.0315820695710559	0.213392639523718	0.0624755372772891	0.145733794653367	4063	NA	0.499611389402053
"Oscillospiraceae_sp.____HG3A.0098"	"syssd_all"	96.0127984248092	0.0910677115682276	-0.0317177702859097	0.213853193422365	0.0626275992083764	0.145994003280787	4063	NA	0.499611389402053
"Clostridia_sp.____HG3A.1192"	"syssd_all"	2.41201082943638	-0.0899773520629035	-0.21163053895787	0.0316758348320632	0.062050064195134	0.147116567939815	4063	NA	0.500847551215628
"Clostridiales_sp.____HG3A.1078"	"syssd_all"	2.11666256460743	-0.0901879976116336	-0.21224290464955	0.0318669094262825	0.0622549643814317	0.147504248554815	4063	NA	0.501159013162143
"Clostridiales_sp.____HG3A.1598"	"syssd_all"	0.86143243908442	-0.0898175650135895	-0.211569507112327	0.031934377085148	0.0621004349818761	0.148164756600759	4063	NA	0.501410140758919
"Butyrivibrio_crossotus____HG3A.0413"	"syssd_all"	18.5331036180162	-0.089732399302412	-0.211657140369914	0.0321923417650899	0.062188572312088	0.149125672629038	4063	NA	0.502067577915571
"Clostridiales_sp.____HG3A.1613"	"syssd_all"	0.959881860694068	-0.0892449208010041	-0.210545968708266	0.0320561271062581	0.061870453226031	0.149255314238494	4063	NA	0.502067577915571
"Firmicutes_sp.____HG3A.0835"	"syssd_all"	4.43022397243416	0.0895339886669348	-0.0325440662839237	0.211612043617793	0.0622667711373476	0.150538959016498	4063	NA	0.503881144719912
"Holdemania_massiliensis____HG3A.0415"	"syssd_all"	44.4006891459513	0.0897656930257984	-0.0327702617468883	0.212301647798485	0.0625003261642612	0.151012269176824	4063	NA	0.504787151989411
"Clostridiales_sp.____HG3A.0116"	"syssd_all"	79.7932562146197	0.0900691862520917	-0.0328874129082078	0.213025785412391	0.0627148787947421	0.151033389890449	4063	NA	0.504787151989411
"Ruminococcus_sp._AF17_22AC____HG3A.0208"	"syssd_all"	75.2891951759783	0.0893535314479085	-0.0327137171532167	0.211420780049034	0.0622612592826089	0.151326842296942	4063	NA	0.505286003510868
"Clostridiales_sp.____HG3A.0971"	"syssd_all"	2.68274673886291	-0.0890862734179661	-0.211085864345229	0.0329133175092972	0.0622267500098675	0.15232617544596	4063	NA	0.506108765546519
"Clostridiales_sp.____HG3A.1741"	"syssd_all"	0.98449421609648	-0.0884282565142483	-0.209741642427084	0.0328851293985875	0.0618767463126112	0.153053687607817	4063	NA	0.507529327648068
"Clostridiales_bacterium_Choco116____HG3A.0374"	"syssd_all"	35.8355894659119	0.0888903376302023	-0.0331476112640515	0.210928286524456	0.062246314760902	0.153358933238022	4063	NA	0.507922182308012
"Firmicutes_sp.____HG3A.0341"	"syssd_all"	31.4545902042825	-0.0889965763514367	-0.21132470811691	0.0333315554140368	0.0623943245767324	0.153844412624367	4063	NA	0.508159582548423
"Clostridiales_sp.____HG3A.0635"	"syssd_all"	65.591927147428	-0.0880115875671818	-0.20947662309101	0.0334534479566459	0.0619540962640378	0.155513933023718	4063	NA	0.510332566496341
"Clostridiales_sp.____HG3A.1088"	"syssd_all"	2.11666256460743	-0.0879647037887498	-0.209668617557772	0.0337392099802721	0.0620759377942717	0.156547232989999	4063	NA	0.51233639887636
"Clostridiales_sp.____HG3A.1320"	"syssd_all"	2.48584789564361	-0.0891364688448848	-0.212649787620004	0.0343768499302342	0.0629988375525843	0.157179413225084	4063	NA	0.512917198026696
"Clostridiales_sp.____HG3A.1086"	"syssd_all"	17.7701206005415	-0.0874618044673035	-0.208866081345478	0.0339424724108709	0.0619231058891908	0.1579033864011	4063	NA	0.513446103456533
"Phoenicibacter_congonensis____HG3A.1249"	"syssd_all"	1.91976372138814	-0.0879048303155853	-0.210218002341222	0.0344083417100509	0.0623866942561388	0.158904547708024	4063	NA	0.514368826370188
"Oscillospiraceae_sp.____HG3A.0612"	"syssd_all"	20.9943391582574	-0.0890166091063647	-0.212907077792376	0.0348738595796467	0.0631912055190912	0.159006585477129	4063	NA	0.514368826370188
"Clostridiales_sp.____HG3A.1167"	"syssd_all"	1.99360078759537	-0.0878950039155274	-0.210264874316039	0.0344748664849843	0.0624156136612985	0.159144255676592	4063	NA	0.514368826370188
"Clostridiales_sp.____HG3A.1205"	"syssd_all"	3.10115678070391	-0.0871914376329227	-0.208811281825482	0.034428406559637	0.0620330575150988	0.159932294903271	4063	NA	0.515930301194156
"Oscillospiraceae_sp.____HG3A.0665"	"syssd_all"	18.459266551809	-0.0882275667848561	-0.211352249953756	0.034897116384044	0.0628006112263375	0.160134482738648	4063	NA	0.516336436005321
"Clostridia_sp.____HG3A.0874"	"syssd_all"	6.49766182623677	-0.0872969419099093	-0.209382813015466	0.0347889291956478	0.0622707578220633	0.161025803600418	4063	NA	0.517784451808111
"Clostridiales_sp.____HG3A.0666"	"syssd_all"	6.10386413979818	-0.0869922183354863	-0.20868162330942	0.0346971866384473	0.0620685374812211	0.1611279868406	4063	NA	0.517784451808111
"Clostridiaceae_sp.____HG3A.0608"	"syssd_all"	40.7334481909919	0.0875553173648353	-0.0349504585621938	0.210061093291864	0.0624849332316288	0.161226038413692	4063	NA	0.517784451808111
"Clostridiales_sp.____HG3A.0490"	"syssd_all"	11.0263352202806	0.0870209763518699	-0.0347487981910278	0.208790750894768	0.0621095305455283	0.161266076118977	4063	NA	0.517784451808111
"Blastocystis_sp._subtype_4____HG3A.0446"	"syssd_all"	13.6352448929363	-0.0873683623573392	-0.209686684914062	0.0349499601993832	0.0623893213207697	0.161480036067244	4063	NA	0.517873747358211
"Clostridiales_sp.____HG3A.0752"	"syssd_all"	9.6234309623431	-0.0870885002200306	-0.20921371633896	0.035036715898899	0.062290826023052	0.162163039881721	4063	NA	0.518545522582041
"Clostridium_disporicum____HG3A.0753"	"syssd_all"	18.754614816638	0.0873212496010086	-0.0351418290317518	0.209784328233769	0.062463155176175	0.162202376428617	4063	NA	0.518545522582041
"Clostridiales_sp.____HG3A.1063"	"syssd_all"	3.34728033472803	0.0863857486761764	-0.034847186755012	0.207618684107365	0.0618357119782204	0.162485962397689	4063	NA	0.518923240164008
"Eubacterium_ramulus____HG3A.0387"	"syssd_all"	36.3770612847649	0.0871864878048332	-0.0352035337398519	0.209576509349518	0.0624258918942119	0.162600408948868	4063	NA	0.518923240164008
"Bacteroidales_sp.____HG3A.0789"	"syssd_all"	5.41471818853064	-0.0864428195389416	-0.208012631745997	0.0351269926681136	0.0620075383487571	0.163375062767008	4063	NA	0.520095213926204
"Proteobacteria_sp.____HG3A.0360"	"syssd_all"	25.9660349495447	-0.0868440175715679	-0.209061856639501	0.0353738214963651	0.0623380690100899	0.163663844475124	4063	NA	0.520524858744191
"Ellagibacter_isourolithinifaciens____HG3A.0191"	"syssd_all"	37.0415948806301	-0.0874474384511646	-0.210872048402971	0.0359771715006421	0.0629535909929035	0.164887424619887	4063	NA	0.521475742909997
"Lachnoclostridium_sp.____HG3A.1343"	"syssd_all"	13.2168348510952	-0.085848519807184	-0.207185628276593	0.0354885886622247	0.0618888461695552	0.165477251923343	4063	NA	0.523096702950576
"Clostridiales_sp.____HG3A.0602"	"syssd_all"	9.57420625153827	-0.0857314594524915	-0.207373695109277	0.0359107762042939	0.0620444784390226	0.167119224921071	4063	NA	0.52607577407712
"Clostridiales_sp.____HG3A.0349"	"syssd_all"	24.5877430470096	-0.0861042078683807	-0.208338789938191	0.0361303742014292	0.0623466088960378	0.167339663219042	4063	NA	0.526280130421225
"Bifidobacterium_breve____HG3A.1387"	"syssd_all"	2.0428254984002	0.0887724971457966	-0.0377003144930498	0.215245308784643	0.0645083477172286	0.168856442490717	4063	NA	0.527861617910934
"Clostridia_sp.____HG3A.0918"	"syssd_all"	3.64262859955698	-0.0858508221759338	-0.208470035763849	0.0367683914119812	0.0625427929089606	0.169931900144297	4063	NA	0.529511556250739
"Ruminococcaceae_sp.____HG3A.0142"	"syssd_all"	60.9401919763721	-0.0858828985751822	-0.208815714191292	0.0370499170409279	0.0627027478306349	0.170863719599949	4063	NA	0.531277456267987
"Clostridiales_sp.____HG3A.1427"	"syssd_all"	3.49495446714251	-0.0844858787125271	-0.205760692465025	0.0367889350399709	0.0618570723107523	0.172071988064894	4063	NA	0.532370446990845
"Fournierella_massiliensis____HG3A.1189"	"syssd_all"	1.50135367954713	0.0845629210355002	-0.0371496693367396	0.20627551140774	0.0620803633568107	0.173227476992538	4063	NA	0.534124630653986
"Clostridiales_sp.____HG3A.1077"	"syssd_all"	2.01821314299778	0.0846326292063902	-0.0372869931234744	0.206552251536255	0.0621859614639293	0.173603891519602	4063	NA	0.534975722380032
"Clostridiales_sp.____HG3A.0893"	"syssd_all"	9.59881860694068	-0.084336376058397	-0.205945810531776	0.0372730584149823	0.0620277479645651	0.174016573551693	4063	NA	0.535252464403758
"Clostridiales_sp.____HG3A.0232"	"syssd_all"	52.8181146935762	-0.0845454259887577	-0.206499612857373	0.0374087608798578	0.0622035913501913	0.174169488288541	4063	NA	0.535252464403758
"Clostridiales_sp.____HG3A.1439"	"syssd_all"	6.05463942899335	-0.0839241113805711	-0.20524730777074	0.0373990850095978	0.061881750215623	0.175112677422853	4063	NA	0.537001631535056
"Eggerthella_sinensis____HG3A.1631"	"syssd_all"	2.19049963081467	0.0839130459374371	-0.0375110682964326	0.205337160171307	0.0619332240720825	0.175528378322992	4063	NA	0.537545730538465
"Oscillospiraceae_sp.____HG3A.1491"	"syssd_all"	2.6581343834605	-0.0839033582512978	-0.20544279356257	0.0376360770599744	0.0619920443992643	0.175988233842122	4063	NA	0.537980292070227
"Bacteroides_barnesiae____HG3A.1475"	"syssd_all"	0.86143243908442	-0.0837934724100199	-0.205259796564637	0.0376728517445971	0.0619547535392414	0.176294588546672	4063	NA	0.538430404008969
"Alistipes_sp.____HG3A.1385"	"syssd_all"	3.00270735909427	0.0845240087531574	-0.0380578008738898	0.207105818380205	0.0625237147554634	0.176493966242581	4063	NA	0.538553274810546
"Proteobacteria_sp.____HG3A.0275"	"syssd_all"	28.4026581343835	-0.0841350050440236	-0.206218216456118	0.0379482063680709	0.0622694012266932	0.176726334049343	4063	NA	0.539019300967081
"Clostridiales_sp.____HG3A.0755"	"syssd_all"	21.1912380014767	0.0843788381356907	-0.0381094353756754	0.206867111647057	0.0624760060013344	0.17690744889815	4063	NA	0.539085823567168
"Clostridiales_sp.____HG3A.0651"	"syssd_all"	14.1274920009845	-0.0851228590970879	-0.208873997148439	0.0386282789542629	0.0631201389482457	0.177547723074099	4063	NA	0.540378569099599
"Sutterella_seckii____HG3A.0561"	"syssd_all"	14.7674132414472	-0.0836114377888583	-0.205733228047341	0.0385103524696246	0.0622890786388192	0.17957172249497	4063	NA	0.54282142484168
"Rikenellaceae_bacterium____HG3A.0877"	"syssd_all"	6.03002707359094	-0.0845375265713689	-0.208111715055624	0.0390366619128866	0.0630298845761425	0.179923173951706	4063	NA	0.543470585490746
"Sneathia_amnii____HG3A.1760"	"syssd_all"	1.47674132414472	-0.0830545173264609	-0.204630859151989	0.0385218244990675	0.0620108688266161	0.180532491263041	4063	NA	0.544542859727165
"Ruminococcaceae_sp.____HG3A.0682"	"syssd_all"	24.907703667241	-0.0831258767095072	-0.205136239439755	0.0388844860207404	0.0622322442437937	0.181712427532859	4063	NA	0.545796425932279
"Bacteroidales_sp.____HG3A.1081"	"syssd_all"	2.01821314299778	-0.0827971054052603	-0.204429220278368	0.0388350094678471	0.0620393162620756	0.182087248040956	4063	NA	0.546261744122868
"Clostridiales_sp.____HG3A.0144"	"syssd_all"	88.9982771351218	-0.0832602320480428	-0.206095183324649	0.0395747192285631	0.0626528314354821	0.183953102828707	4063	NA	0.549423918775239
"Clostridiales_sp.____HG3A.1473"	"syssd_all"	1.4275166133399	0.0827578681163242	-0.0394498919719804	0.204965628204629	0.0623329281555926	0.184362267656378	4063	NA	0.54990164440475
"Clostridiales_sp.____HG3A.1083"	"syssd_all"	2.75658380507015	-0.0832393560077438	-0.206221529835342	0.0397428178198544	0.0627279233337974	0.184588576943593	4063	NA	0.54990164440475
"Clostridia_sp.____HG3A.0810"	"syssd_all"	4.01181393059316	0.0830297735952285	-0.0396432084179379	0.205702755608395	0.0625702178726929	0.184590209221321	4063	NA	0.54990164440475
"Clostridium_leptum____HG3A.0107"	"syssd_all"	96.2835343342358	0.0827976452804155	-0.039759859095817	0.205355149656648	0.0625113176912201	0.18540624908555	4063	NA	0.551088930088276
"Clostridiales_sp.____HG3A.0291"	"syssd_all"	33.3251292148659	-0.0824099132349786	-0.204574105353493	0.0397542788835354	0.0623107060059609	0.186056930223347	4063	NA	0.55198282016174
"Clostridiales_sp.____HG3A.0474"	"syssd_all"	13.7583066699483	-0.0821758186489547	-0.204027284259064	0.0396756469611544	0.0621511976493175	0.186180806975609	4063	NA	0.55198282016174
"Clostridiales_sp.____HG3A.1051"	"syssd_all"	8.36820083682008	-0.0821208218493743	-0.203924508468429	0.0396828647696807	0.0621268276386523	0.186302865806141	4063	NA	0.552056828273189
"Clostridiales_sp.____HG3A.1243"	"syssd_all"	1.59980310115678	-0.0816270548150547	-0.202950785532832	0.0396966759027229	0.0618820227531805	0.187220401386266	4063	NA	0.552732101519252
"Clostridiales_sp.____HG3A.0421"	"syssd_all"	25.867585527935	-0.0818922884967953	-0.20361762869594	0.0398330517023493	0.0620868664957593	0.187247162865168	4063	NA	0.552732101519252
"Clostridiales_sp.____HG3A.0545"	"syssd_all"	10.4356386906227	-0.0819125999746629	-0.203794965488429	0.0399697655391031	0.0621669583626573	0.187706413878501	4063	NA	0.553549678683254
"Eubacteriaceae_bacterium____HG3A.0219"	"syssd_all"	61.6293379276397	-0.0820210712648953	-0.204126123577106	0.0400839810473151	0.0622805413315179	0.187927985399469	4063	NA	0.553549678683254
"Blautia_sp.____HG3A.0206"	"syssd_all"	67.2163426039872	0.0819060060530012	-0.0401246815773073	0.20393669368331	0.0622426111021204	0.188278865296816	4063	NA	0.553549678683254
"Lachnospiraceae_bacterium____HG3A.0087"	"syssd_all"	81.9837558454344	-0.0823985986550883	-0.205317308807322	0.0405201114971459	0.062695553239508	0.188833244868847	4063	NA	0.553607816281307
"Clostridia_sp.____HG3A.1559"	"syssd_all"	0.787595372877184	-0.0822838391978582	-0.205063017896276	0.04049533950056	0.062624384239439	0.188947273329468	4063	NA	0.553607816281307
"Bifidobacterium_dentium____HG3A.0579"	"syssd_all"	28.4272704897859	-0.082879062304927	-0.206651033418906	0.0408929088090525	0.0631307649984667	0.189321348074838	4063	NA	0.553607816281307
"Clostridiales_sp.____HG3A.1013"	"syssd_all"	3.22421855771597	0.0820360942753963	-0.0404805450664416	0.204552733617234	0.0624904741928109	0.189334206422963	4063	NA	0.553607816281307
"Clostridiales_sp.____HG3A.0792"	"syssd_all"	24.1693330051686	-0.0818788427107954	-0.20417670801471	0.0404190225931191	0.0623788869549929	0.189392361732772	4063	NA	0.553607816281307
"Lachnoclostridium_sp._An14____HG3A.1235"	"syssd_all"	4.15948806300763	0.0813403812888192	-0.0401922751149576	0.202873037692596	0.061988586769785	0.189534618621619	4063	NA	0.553607816281307
"Firmicutes_sp.____HG3A.1105"	"syssd_all"	1.89515136598572	0.0811398708173451	-0.0401470038716231	0.202426745506313	0.0618632240762862	0.189731038857111	4063	NA	0.553607816281307
"Ruminococcaceae_sp.____HG3A.1868"	"syssd_all"	0.886044794486832	-0.0825312863293716	-0.205936913276481	0.040874340617738	0.0629439085777516	0.189870569557496	4063	NA	0.553607816281307
"Clostridiales_sp.____HG3A.1477"	"syssd_all"	0.812207728279596	-0.0828176952498341	-0.206766545768619	0.0411311552689504	0.0632209835838	0.190281646234559	4063	NA	0.553607816281307
"Clostridiales_sp.____HG3A.1479"	"syssd_all"	1.47674132414472	0.0810779320426719	-0.0403098774636893	0.202465741549033	0.0619147065902969	0.190437827535657	4063	NA	0.553607816281307
"Clostridiales_sp.____HG3A.0717"	"syssd_all"	9.30347034211174	-0.0816940287436076	-0.204023380792236	0.0406353233050204	0.062394946990744	0.190507181459688	4063	NA	0.553607816281307
"Clostridiales_sp.____HG3A.0428"	"syssd_all"	23.7509229633276	0.0816994885069908	-0.0406916452403323	0.204090622254314	0.0624264591809953	0.190701411705147	4063	NA	0.553934401038812
"Bifidobacterium_angulatum____HG3A.0632"	"syssd_all"	6.74378538026089	0.0818227315749378	-0.0407901488283384	0.204435611978214	0.0625395626235613	0.190835692933036	4063	NA	0.553953911589844
"Firmicutes_sp.____HG3A.0942"	"syssd_all"	3.15038149150874	-0.0815478265552758	-0.20381850737941	0.0407228542688581	0.062365021319751	0.191088830300825	4063	NA	0.554108484779771
"Clostridiales_sp.____HG3A.1257"	"syssd_all"	2.75658380507015	-0.0806684190288844	-0.201840195507103	0.0405033574493346	0.0618045174238094	0.191894411071857	4063	NA	0.555394048458371
"Clostridiales_sp.____HG3A.1353"	"syssd_all"	0.98449421609648	-0.0808755891339	-0.202381274831256	0.0406300965634556	0.0619748301711496	0.191977496564326	4063	NA	0.555394048458371
"Intestinimonas_sp.____HG3A.1149"	"syssd_all"	4.45483632783657	-0.0810216770889705	-0.203335646546643	0.0412922923687019	0.0623871009919613	0.194125233548637	4063	NA	0.559575556765976
"Clostridium_sp._CL_6____HG3A.1974"	"syssd_all"	0.836820083682008	-0.0804167339791928	-0.201872648677016	0.0410391807186305	0.06194944412254	0.194327911928948	4063	NA	0.559756229682853
"Clostridium_clostridioforme____HG3A.0686"	"syssd_all"	15.7765198129461	-0.0805477256155764	-0.202589977742169	0.0414945265110158	0.0622485096548432	0.195751353193356	4063	NA	0.560645488172989
"Clostridiales_sp.____HG3A.1754"	"syssd_all"	1.35367954713266	-0.0798219906314012	-0.201040830508866	0.0413968492460637	0.0618285224418365	0.196771593800436	4063	NA	0.56185122346924
"Erysipelatoclostridium_sp._An173____HG3A.1495"	"syssd_all"	1.45212896874231	0.0799287767436454	-0.0416034674637705	0.201461020951061	0.06198837652613	0.197329191815144	4063	NA	0.562439646725393
"Clostridium_sp._AM49_4BH____HG3A.0097"	"syssd_all"	74.4031503814915	0.0802820474205757	-0.0419617962488635	0.202525891090015	0.0623513328401137	0.197969249579035	4063	NA	0.563201295145402
"Eubacteriaceae_bacterium____HG3A.0112"	"syssd_all"	94.4622200344573	0.0800148809891438	-0.0420190337623176	0.202048795740605	0.0622442571179776	0.198693641338829	4063	NA	0.563743605256774
"Clostridiales_sp.____HG3A.0856"	"syssd_all"	8.63893674624662	-0.0798199823118935	-0.201570020287069	0.0419300556632825	0.0620994637702519	0.198742943578998	4063	NA	0.563743605256774
"Clostridiaceae_bacterium____HG3A.0076"	"syssd_all"	82.2052670440561	-0.0802093592211035	-0.202869580454016	0.0424508620118095	0.0625637091469117	0.199902874738707	4063	NA	0.565111964600034
"Clostridiales_sp.____HG3A.0914"	"syssd_all"	3.71646566576421	-0.0796172286064551	-0.201459793958455	0.0422253367455449	0.0621466580100271	0.200227318426549	4063	NA	0.565111964600034
"Bacteria_sp.____HG3A.1545"	"syssd_all"	1.45212896874231	-0.079948027269862	-0.202503565637105	0.0426075110973805	0.0625103149144977	0.200987240726404	4063	NA	0.56631209210504
"Victivallis_vadensis____HG3A.0689"	"syssd_all"	22.1511198621708	-0.0793283432464703	-0.20104549354874	0.0423888070557998	0.0620826891812163	0.201400290578137	4063	NA	0.567239769718199
"Clostridiales_sp.____HG3A.0968"	"syssd_all"	3.17499384691115	-0.0791725156320696	-0.200702149378862	0.0423571181147227	0.061987045042316	0.201591598990779	4063	NA	0.567542405145422
"Clostridiales_sp.____HG3A.1675"	"syssd_all"	1.15678070391336	-0.07893318843365	-0.200387190724089	0.0425208138567895	0.061948468685694	0.202676409609587	4063	NA	0.56827977647058
"Bacteria_sp.____HG3A.1543"	"syssd_all"	1.0337189269013	0.0788371275187423	-0.042470254059926	0.200144509097411	0.0618736837597093	0.202680829115802	4063	NA	0.56827977647058
"Clostridiales_sp.____HG3A.0185"	"syssd_all"	70.9820329805562	0.0789300910898875	-0.0433546613158719	0.201214843495647	0.0623721986289976	0.205777890405278	4063	NA	0.57278751271956
"Clostridia_sp.____HG3A.0946"	"syssd_all"	3.51956682254492	-0.0786861943750269	-0.200605578051187	0.0432331893011327	0.0621858397369274	0.205824354452419	4063	NA	0.57278751271956
"Lachnospiraceae_sp.____HG3A.1512"	"syssd_all"	4.62712281565346	0.0780147864940611	-0.0433417026125749	0.199371275600697	0.0618987313999779	0.207613420415244	4063	NA	0.57596975935389
"Clostridiales_sp.____HG3A.1326"	"syssd_all"	1.27984248092542	-0.0780200759626346	-0.199438607602982	0.0433984556777129	0.0619303766309651	0.20781489290053	4063	NA	0.576065060873717
"Eubacterium_rectale____HG3A.1213"	"syssd_all"	1.37829190253507	-0.0778491149426449	-0.199398476451931	0.0437002465666408	0.0619971073264237	0.209302886773986	4063	NA	0.578188545994423
"Desulfovibrio_desulfuricans____HG3A.1829"	"syssd_all"	0.910657149889244	-0.0776813060994617	-0.19899187633536	0.0436292641364368	0.061875310156772	0.209390052975778	4063	NA	0.57819334089762
"Candidatus_Gastranaerophilales_sp.____HG3A.1229"	"syssd_all"	2.58429731725326	0.0773584516607951	-0.044188766062765	0.198905669384355	0.061996013873426	0.212179342565613	4063	NA	0.581859720617532
"Clostridiales_sp.____HG3A.1057"	"syssd_all"	9.82032980556239	-0.0771544162556322	-0.198449461526138	0.0441406290148736	0.0618673915389057	0.212437224686518	4063	NA	0.582330958557455
"Escherichia_coli____HG3A.0195"	"syssd_all"	67.3147920255968	-0.0778038222417504	-0.200406236580357	0.0447985920968557	0.0625342243336141	0.213507236365395	4063	NA	0.583471618389312
"Clostridiales_sp.____HG3A.0728"	"syssd_all"	9.57420625153827	0.0770285190302467	-0.0443616711849874	0.198418709245481	0.0619159208876134	0.213543025820084	4063	NA	0.583471618389312
