"var.x"	"var.y"	"prev"	"estimate"	"lower"	"upper"	"se"	"p.value"	"n"	"message"	"q.value"
"Clostridiales_sp.____HG3A.1269"	"diasd_all"	2.31356140782673	-0.0914669130413436	-0.192842068546587	0.00990824246389979	0.0517071115639824	0.0769806479969222	4063	NA	0.372412455784968
"Clostridiales_sp.____HG3A.0744"	"diasd_all"	26.7782426778243	-0.0916422916890422	-0.193733599242512	0.0104490158644278	0.0520723899566011	0.0785018950898409	4063	NA	0.376542045335254
"Clostridiales_sp.____HG3A.0510"	"diasd_all"	18.1885306423825	-0.0914879824780157	-0.193658217356471	0.0106822524004401	0.0521126473942163	0.0792374932238017	4063	NA	0.378194184865085
"Clostridiales_sp.____HG3A.1662"	"diasd_all"	2.06743785380261	-0.0907804987915219	-0.19279385752398	0.0112328599409366	0.0520326316118249	0.0811177051623639	4063	NA	0.38365103322074
"Roseburia_hominis____HG3A.0035"	"diasd_all"	95.520551316761	-0.0906874921349932	-0.192639501125988	0.0112645168560018	0.0520013397443997	0.0812464575634842	4063	NA	0.38387260383965
"Erysipelotrichaceae_bacterium____HG3A.0838"	"diasd_all"	20.7974403150381	-0.0911576600826863	-0.193974865965859	0.0116595458004863	0.0524426395086829	0.0822472822699601	4063	NA	0.385309711996418
"Clostridium_sp._AF34_10BH____HG3A.0028"	"diasd_all"	97.7110509475757	0.0903425256930812	-0.0116701127176981	0.192355164103861	0.0520322642066826	0.0825925304891445	4063	NA	0.38609964572284
"Prevotella_lascolaii____HG3A.1033"	"diasd_all"	2.09205020920502	0.0904718209812981	-0.0121221859314153	0.193065827894011	0.0523287953028814	0.0839032309342047	4063	NA	0.389209778589923
"Ruminococcus_sp._AM28_41____HG3A.0631"	"diasd_all"	31.5530396258922	0.0898376414234306	-0.0121229345481043	0.191798217394966	0.0520057093931202	0.0841637784059283	4063	NA	0.389866069666736
"Bacteroides_uniformis____HG3A.0007"	"diasd_all"	98.1048486340143	-0.0916008963291859	-0.195708611278822	0.0125068186204501	0.0531008727408924	0.0845993161391129	4063	NA	0.390159307681824
"Ruminococcus_sp._AF46_10NS____HG3A.0271"	"diasd_all"	68.1516121092789	0.0899992569976392	-0.0123345183566096	0.192333032351888	0.052196062364925	0.0847403197109639	4063	NA	0.390282556628366
"Clostridiales_sp.____HG3A.0864"	"diasd_all"	22.1511198621708	-0.0894124803826542	-0.191107208216328	0.0122822474510199	0.0518701116793122	0.0848264835697883	4063	NA	0.390282556628366
"Clostridiales_sp.____HG3A.0367"	"diasd_all"	35.0726064484371	-0.0896086862984765	-0.191677685661813	0.0124603130648595	0.0520610115072138	0.0852884438139534	4063	NA	0.390813938884791
"Roseburia_sp._OM04_15AA____HG3A.0101"	"diasd_all"	84.6665025842973	0.089198838637889	-0.0125842419411264	0.190981919216904	0.0519151766189177	0.0858449332802438	4063	NA	0.392566559757223
"Blastocystis_sp._subtype_4____HG3A.0446"	"diasd_all"	13.6352448929363	-0.0895857601294212	-0.191875014993849	0.0127034947350071	0.052173354375748	0.0860432067654468	4063	NA	0.392677291563415
"Clostridia_sp.____HG3A.1417"	"diasd_all"	1.62441545655919	-0.0889271627792785	-0.190505460164205	0.0126511346056477	0.0518107255094676	0.0861700063672017	4063	NA	0.392726332049307
"Clostridiales_sp.____HG3A.1072"	"diasd_all"	2.87964558208221	0.0891211816473684	-0.0129032872629624	0.191145650557699	0.0520382984362443	0.0868632885776758	4063	NA	0.394760969822041
"Bacteria_sp.____HG3A.0634"	"diasd_all"	21.806546886537	-0.0891097428012276	-0.191161957940752	0.0129424723382965	0.0520524505957278	0.086989552298528	4063	NA	0.394760969822041
"Clostridiales_sp.____HG3A.0781"	"diasd_all"	23.7509229633276	-0.0888230887931515	-0.190621039823858	0.0129748622375554	0.0519227613974642	0.087219262096568	4063	NA	0.395113765642284
"Eggerthellales_sp.____HG3A.1184"	"diasd_all"	1.91976372138814	0.0886835662539723	-0.0129996994472441	0.190366831955189	0.0518642653379794	0.0873598785779407	4063	NA	0.395132604233549
"Ruminococcus_sp._AF17_22AC____HG3A.0208"	"diasd_all"	75.2891951759783	0.089020150609208	-0.0130607420107818	0.191101043229198	0.0520670777464772	0.0873961476301286	4063	NA	0.395132604233549
"Clostridia_sp.____HG3A.0769"	"diasd_all"	5.39010583312823	-0.0886160593897918	-0.190254718582379	0.013022599802795	0.0518415134743033	0.0874619791846759	4063	NA	0.395155323846386
"Clostridiales_sp.____HG3A.1023"	"diasd_all"	2.63352202805809	0.0887989572923153	-0.0131366267004064	0.190734541285037	0.051992962058428	0.0877328809703176	4063	NA	0.39544348096808
"Bacteroidales_sp.____HG3A.0539"	"diasd_all"	8.44203790302732	-0.0904440819166129	-0.194403726817876	0.0135155629846503	0.0530253485705734	0.0881470175759977	4063	NA	0.39627048975962
"Clostridiales_sp.____HG3A.0715"	"diasd_all"	8.78661087866109	-0.0883635462287522	-0.190154126505701	0.0134270340481961	0.0519190018926328	0.088843468016085	4063	NA	0.397943475534655
"Lachnospira_pectinoschiza____HG3A.0099"	"diasd_all"	78.2426778242678	0.0895332021863733	-0.0136908933645098	0.192757297737256	0.0526501764474692	0.089110043462854	4063	NA	0.398609896997089
"Clostridiales_sp.____HG3A.0493"	"diasd_all"	11.0263352202806	-0.0883570561218903	-0.190251586700701	0.0135374744569205	0.0519720224757207	0.0891929784181633	4063	NA	0.398717356627562
"Bifidobacterium_breve____HG3A.1387"	"diasd_all"	2.0428254984002	0.0915880893246662	-0.0141753566563647	0.197351535305697	0.0539453900068201	0.0896257018171553	4063	NA	0.400123185948884
"Proteobacteria_sp.____HG3A.0275"	"diasd_all"	28.4026581343835	-0.0881770680289556	-0.1902690053915	0.0139148693335885	0.0520727111951521	0.0904686950397217	4063	NA	0.402030287609216
"Clostridiaceae_sp.____HG3A.1031"	"diasd_all"	2.58429731725326	-0.0893533952108114	-0.192886013501656	0.0141792230800337	0.0528075406424313	0.0907139219878888	4063	NA	0.402368859412737
"Clostridiales_sp.____HG3A.1611"	"diasd_all"	5.09475756829929	0.0872958917984077	-0.01418303065583	0.188774814252645	0.0517600386266494	0.0917689252202922	4063	NA	0.40434103453091
"Ruminococcaceae_bacterium____HG3A.0074"	"diasd_all"	82.2298793994585	0.0881379303319685	-0.014612499090193	0.19088835975413	0.0524085797047582	0.0926971506969897	4063	NA	0.40685753302025
"Clostridiales_sp.____HG3A.0577"	"diasd_all"	10.0418410041841	-0.0873836146823714	-0.189623010990171	0.0148557816254288	0.0521479236680253	0.0938786391151553	4063	NA	0.40991653518153
"Clostridiales_sp.____HG3A.1276"	"diasd_all"	1.87053901058331	-0.0871978306727217	-0.189582733930929	0.0151870725854855	0.0522221405121874	0.095048448251061	4063	NA	0.412893387524506
"Lachnospiraceae_sp.____HG3A.1512"	"diasd_all"	4.62712281565346	0.0862881325524822	-0.0151941743343741	0.187770439439338	0.0517617648803268	0.095588841033685	4063	NA	0.414442841842396
"Alistipes_indistinctus____HG3A.0121"	"diasd_all"	74.2308638936746	-0.0868433369326616	-0.18908225664381	0.0153955827784865	0.0521476805765486	0.0959253598953551	4063	NA	0.415081094589155
"Clostridiales_sp.____HG3A.0654"	"diasd_all"	14.6197391090327	-0.0860367423117338	-0.187815334960303	0.0157418503368355	0.0519128875184068	0.0975323975480094	4063	NA	0.418025832496149
"Clostridiales_sp.____HG3A.1088"	"diasd_all"	2.11666256460743	-0.0859579626318359	-0.187736682447696	0.0158207571840244	0.0519129523809786	0.0978398650402497	4063	NA	0.418210336061039
"Alistipes_sp._An66____HG3A.1535"	"diasd_all"	1.74747723357125	0.0856671539544993	-0.0157684215110005	0.187102729419999	0.0517379291899589	0.0978437948859963	4063	NA	0.418210336061039
"Firmicutes_sp.____HG3A.0942"	"diasd_all"	3.15038149150874	-0.0863516484499587	-0.188600487459824	0.0158971905599062	0.0521527399846731	0.0978529052492504	4063	NA	0.418210336061039
"Coriobacteriaceae_bacterium____HG3A.1036"	"diasd_all"	3.02731971449668	0.0859231428590631	-0.0160293025196231	0.187875588237749	0.052001562327013	0.0985491607884674	4063	NA	0.418957738829364
"Clostridiales_sp.____HG3A.0565"	"diasd_all"	11.7647058823529	-0.0861473193789973	-0.188440625197038	0.0161459864390433	0.0521754205931494	0.0987958034892024	4063	NA	0.419216299695876
"Clostridiales_sp.____HG3A.1127"	"diasd_all"	4.25793748461728	-0.0864595636512712	-0.189206836293259	0.0162877089907169	0.0524069695668127	0.0990690789239663	4063	NA	0.419586687207387
"Clostridiales_sp.____HG3A.0503"	"diasd_all"	16.367216342604	-0.085603507521104	-0.18739969122163	0.016192676179422	0.0519218599582666	0.0992889228423438	4063	NA	0.420254802874911
"Victivallis_vadensis____HG3A.0689"	"diasd_all"	22.1511198621708	-0.0855093802407676	-0.18729470601695	0.0162759455354147	0.0519163217975348	0.0996249682425387	4063	NA	0.421150396668021
"Ruminococcaceae_sp.____HG3A.0780"	"diasd_all"	5.48855525473788	0.0848767760562879	-0.0168409329767808	0.186594485089357	0.0518818334018097	0.101926976673624	4063	NA	0.426228332031637
"Faecalibacterium_prausnitzii____HG3A.0010"	"diasd_all"	98.5970957420625	0.0851918183769769	-0.0169319915253529	0.187315628279307	0.0520889680083951	0.102022739050126	4063	NA	0.426228332031637
"Clostridiales_sp.____HG3A.1675"	"diasd_all"	1.15678070391336	-0.0846217697795002	-0.186187493299015	0.0169439537400143	0.051804312120917	0.102445946475964	4063	NA	0.426992432672369
"Agathobaculum_desmolans____HG3A.1429"	"diasd_all"	1.72286487816884	0.0850221086619478	-0.0170595741719535	0.187103791495849	0.0520674808006444	0.102565251308362	4063	NA	0.426992432672369
"Roseburia_faecis____HG3A.0058"	"diasd_all"	86.2416933300517	0.0855809433128919	-0.0171884592231086	0.188350345848892	0.0524182570750083	0.102621266921208	4063	NA	0.426992432672369
"Rikenellaceae_sp.____HG3A.0582"	"diasd_all"	8.63893674624662	-0.0851979575791586	-0.187509896593172	0.0171139814348546	0.0521849245858993	0.10262947058218	4063	NA	0.426992432672369
"Bacteria_sp.____HG3A.1274"	"diasd_all"	2.53507260644844	-0.0844300333763599	-0.185825043470014	0.016964976717294	0.0517172385365417	0.1026472647692	4063	NA	0.426992432672369
"Bifidobacterium_catenulatum_subsp._kashiwanohense____HG3A.0292"	"diasd_all"	41.2256952990401	-0.0855286672591836	-0.188294596246847	0.0172372617284796	0.0524164853672314	0.102819688606024	4063	NA	0.427184562606245
"Bacteroides_stercoris____HG3A.0167"	"diasd_all"	59.2419394536057	0.0851998076793985	-0.0172534801887151	0.187653095547512	0.0522570205637746	0.103096909406313	4063	NA	0.428073547768052
"Clostridiales_sp.____HG3A.0530"	"diasd_all"	11.887767659365	-0.0846637058132429	-0.186498182146803	0.0171707705203174	0.0519413913852569	0.10318437084606	4063	NA	0.428174017097568
"Clostridiales_sp.____HG3A.0635"	"diasd_all"	65.591927147428	-0.084263045558636	-0.185843369100153	0.0173172779828814	0.0518117589648975	0.103959168060171	4063	NA	0.429828487168582
"Clostridiales_sp.____HG3A.0192"	"diasd_all"	64.0167364016736	-0.0851109637221799	-0.188031013496883	0.0178090860525228	0.0524950957593936	0.105030453883121	4063	NA	0.431316076025307
"Gardnerella_vaginalis____HG3A.1510"	"diasd_all"	4.08565099680039	0.0838810996049494	-0.017690594519121	0.18545279372902	0.051807357469793	0.105506423156944	4063	NA	0.432768164803754
"Fournierella_massiliensis____HG3A.1189"	"diasd_all"	1.50135367954713	0.0840184157778854	-0.0177671747505444	0.185804006306315	0.0519164568362821	0.105669485975425	4063	NA	0.433174488844143
"Lachnospiraceae_bacterium_OM04_12BH____HG3A.0236"	"diasd_all"	72.2864878168841	-0.0837017621999027	-0.185468320404093	0.018064796004288	0.0519067492653507	0.106924188757064	4063	NA	0.436202615710806
"Erysipelatoclostridium_sp._An173____HG3A.1495"	"diasd_all"	1.45212896874231	0.0835303401500897	-0.0181022393453211	0.185162919645501	0.0518384124819686	0.107181233566854	4063	NA	0.43666165758794
"Enterococcus_gallinarum____HG3A.1862"	"diasd_all"	0.762983017474772	0.0839297252851104	-0.0186634796869865	0.186522930257207	0.0523283862674258	0.108815130814158	4063	NA	0.440695615843243
"Clostridiales_sp.____HG3A.0234"	"diasd_all"	37.7799655427024	-0.0838768826837548	-0.186481744937294	0.0187279795697844	0.0523343321458716	0.1090781624415	4063	NA	0.44126778446149
"Candidatus_Gastranaerophilales_sp.____HG3A.1229"	"diasd_all"	2.58429731725326	0.0830342008630888	-0.0186099447594348	0.184678346485612	0.0518443118665072	0.109322596059532	4063	NA	0.441992431380472
"Clostridiales_sp.____HG3A.0626"	"diasd_all"	12.1831159241939	-0.0830429426992872	-0.184924972424851	0.0188390870262764	0.0519656463275385	0.110115122579541	4063	NA	0.442462223662174
"Ruminococcaceae_bacterium____HG3A.0346"	"diasd_all"	22.101895151366	-0.0831854976125126	-0.185250293475484	0.0188792982504588	0.0520588674822677	0.110142552031344	4063	NA	0.442462223662174
"Clostridiales_sp.____HG3A.1076"	"diasd_all"	2.55968496185085	-0.083242280253243	-0.185381160619641	0.0188966001131551	0.0520966548046621	0.110157926547099	4063	NA	0.442462223662174
"Clostridiales_sp.____HG3A.0707"	"diasd_all"	6.49766182623677	-0.0839415852597726	-0.187025219532631	0.0191420490130855	0.0525785331840181	0.110457421688323	4063	NA	0.443402034392984
"Clostridiales_sp.____HG3A.0949"	"diasd_all"	3.02731971449668	0.0829076523486998	-0.018966389778091	0.184781694475491	0.051961572196566	0.110667764181927	4063	NA	0.443643494956079
"Rikenellaceae_bacterium____HG3A.0877"	"diasd_all"	6.03002707359094	-0.0840953123044513	-0.187437940461406	0.0192473158525036	0.0527106348374522	0.110699610256046	4063	NA	0.443643494956079
"Clostridiales_sp.____HG3A.1579"	"diasd_all"	0.73837066207236	-0.0833697306935824	-0.185824908695652	0.0190854473084872	0.052257984639902	0.110714223253667	4063	NA	0.443643494956079
"Blautia_obeum____HG3A.0009"	"diasd_all"	97.1695791287226	0.0830096026405079	-0.0194195667487259	0.185438772029742	0.0522447187638713	0.112171822221645	4063	NA	0.446536704710625
"Clostridia_sp.____HG3A.1659"	"diasd_all"	0.73837066207236	-0.0822802320638568	-0.183826742283333	0.0192662781556191	0.0517945122420053	0.112233114229533	4063	NA	0.446536704710625
"Collinsella_massiliensis____HG3A.1264"	"diasd_all"	3.79030273197145	-0.0825497476121425	-0.184480185674863	0.0193806904505783	0.051990337340613	0.112413868044445	4063	NA	0.446751062198946
"Clostridiales_sp.____HG3A.0476"	"diasd_all"	19.3945360571007	-0.0826596584318036	-0.184817846151939	0.0194985292883315	0.0521065026563246	0.112737809695536	4063	NA	0.446941874791921
"Clostridiales_sp.____HG3A.0496"	"diasd_all"	15.530396258922	-0.0825136812965071	-0.184492225276329	0.0194648626833152	0.0520148741022096	0.112740517746127	4063	NA	0.446941874791921
"Oscillospiraceae_sp.____HG3A.1491"	"diasd_all"	2.6581343834605	-0.0821803162179926	-0.183822163796538	0.0194615313605529	0.0518431397330021	0.113007249682941	4063	NA	0.44703768838965
"Clostridiales_sp.____HG3A.1523"	"diasd_all"	1.35367954713266	-0.0817527479156835	-0.183152218714544	0.0196467228831773	0.0517195137506279	0.114028025917017	4063	NA	0.449099546276841
"Clostridiales_sp.____HG3A.0419"	"diasd_all"	46.1235540241201	-0.082735184427074	-0.185396530998449	0.0199261621443009	0.0523631423697317	0.114180766894099	4063	NA	0.449099546276841
"Clostridia_sp.____HG3A.1222"	"diasd_all"	1.79670194437608	0.0824129826723195	-0.019864546429659	0.184690511774298	0.0521673735680822	0.114237325920974	4063	NA	0.449099546276841
"Clostridia_sp.____HG3A.1410"	"diasd_all"	2.73197144966773	-0.0823637539244497	-0.184922901957463	0.0201953941085641	0.0523110152859469	0.115451760468681	4063	NA	0.451663303382678
"Clostridiales_sp.____HG3A.1086"	"diasd_all"	17.7701206005415	-0.0813926831963721	-0.182924142933593	0.0201387765408483	0.0517868356376026	0.116103350077569	4063	NA	0.452623741174848
"Clostridiales_sp.____HG3A.0604"	"diasd_all"	9.40191976372139	-0.0826445684771444	-0.185740218728662	0.0204510817743729	0.052584662018504	0.116112386648208	4063	NA	0.452623741174848
"Clostridiales_sp.____HG3A.0215"	"diasd_all"	43.1700713758307	-0.0818880723520075	-0.18408156159648	0.0203054168924646	0.0521245084472718	0.116260690431796	4063	NA	0.452623741174848
"Clostridium_sp._AT4____HG3A.0347"	"diasd_all"	17.2286487816884	0.0843178453815485	-0.0209382911408275	0.189573981903925	0.0536866332468882	0.116366032748853	4063	NA	0.452623741174848
"Leuconostoc_citreum____HG3A.1785"	"diasd_all"	3.42111740093527	0.0812944466879964	-0.0203405831212673	0.18292947649726	0.0518396622817951	0.116916907408127	4063	NA	0.453203682324285
"Clostridiales_sp.____HG3A.0935"	"diasd_all"	3.17499384691115	-0.0814924441654421	-0.18360511659468	0.0206202282637954	0.0520832872618566	0.117743663364103	4063	NA	0.454764551801821
"Clostridiales_sp.____HG3A.0779"	"diasd_all"	7.94979079497908	-0.0812574111588283	-0.183088453899147	0.0205736315814906	0.0519396400568578	0.117790078838678	4063	NA	0.454764551801821
"Clostridiales_sp.____HG3A.1187"	"diasd_all"	2.31356140782673	-0.0813596632152468	-0.1833341416387	0.0206148152082061	0.0520128004365692	0.117845153426916	4063	NA	0.454764551801821
"Clostridiales_sp.____HG3A.0349"	"diasd_all"	24.5877430470096	-0.0815568990453269	-0.183781921214582	0.020668123123928	0.0521405920374923	0.117857125274881	4063	NA	0.454764551801821
"Megasphaera_elsdenii____HG3A.0921"	"diasd_all"	3.81491508737386	0.0831311283334833	-0.0212013232798253	0.187463579946792	0.05321550125794	0.11833044626086	4063	NA	0.45503137806677
"Clostridiales_sp.____HG3A.0637"	"diasd_all"	14.3490031996062	-0.081051475123857	-0.182795366485419	0.0206924162377054	0.0518951878827343	0.118408129072833	4063	NA	0.45503137806677
"Clostridia_sp.____HG3A.0401"	"diasd_all"	19.4929854787103	-0.0811763992300542	-0.183100762595704	0.0207479641355954	0.0519872388986169	0.118493566855979	4063	NA	0.45503137806677
"Clostridiales_sp.____HG3A.1362"	"diasd_all"	2.09205020920502	-0.0808077008906124	-0.182298075717476	0.0206826739362506	0.0517658799899111	0.118598603857828	4063	NA	0.45503137806677
"Eggerthellales_sp.____HG3A.0174"	"diasd_all"	55.5254737878415	0.0812274626204549	-0.020833323386412	0.183288248627322	0.0520568222269395	0.118754622034831	4063	NA	0.455161780571585
"Bifidobacteriaceae_sp.____HG3A.1607"	"diasd_all"	7.50676839773566	0.0816379145356218	-0.0209420685443328	0.184217897615576	0.0523216423482803	0.118767095816995	4063	NA	0.455161780571585
"Bacteroides_xylanisolvens____HG3A.0091"	"diasd_all"	94.1668717696284	-0.0815997166285581	-0.184387506286321	0.0211880730292045	0.0524276355558753	0.119687063518345	4063	NA	0.457134337410927
"Oscillospiraceae_sp.____HG3A.0146"	"diasd_all"	80.4577898104849	-0.0828158805824865	-0.187264473559594	0.0216327123946209	0.0532747399779716	0.120144020253854	4063	NA	0.458104072720047
"Clostridiales_sp.____HG3A.0474"	"diasd_all"	13.7583066699483	-0.0807267473858085	-0.182629759250004	0.0211762644783866	0.0519763484150239	0.120468918912291	4063	NA	0.458825910634995
"Actinomyces_sp._ICM58____HG3A.0410"	"diasd_all"	66.0349495446714	0.0805667173270753	-0.0213013129688584	0.182434747623009	0.0519585058199249	0.121078379504908	4063	NA	0.459631247389401
"Bacteria_sp.____HG3A.1545"	"diasd_all"	1.45212896874231	-0.0809969300529052	-0.183487441241825	0.0214935811360143	0.0522760065805369	0.121363515140821	4063	NA	0.459903846849426
"Desulfovibrio_piger____HG3A.0240"	"diasd_all"	31.8730002461236	0.0804853402555317	-0.0216581621019413	0.182628842613005	0.0520990122837403	0.122461857036669	4063	NA	0.46328778559205
"Ruminococcus_gnavus____HG3A.0239"	"diasd_all"	44.8683238985971	0.0804403812999884	-0.0217703512669006	0.182651113866877	0.0521333035252325	0.122917000149222	4063	NA	0.463455296384363
"Clostridiales_sp.____HG3A.0062"	"diasd_all"	84.2480925424563	-0.0801818234084682	-0.182139804792054	0.0217761579751176	0.0520043860052756	0.123195516896898	4063	NA	0.463730399531818
"Clostridia_sp.____HG3A.1585"	"diasd_all"	1.30445483632784	-0.0799342449473118	-0.181812728473629	0.0219442385790055	0.051963837563654	0.124063536823912	4063	NA	0.465444577175297
"Clostridiales_sp.____HG3A.0644"	"diasd_all"	10.2633522028058	-0.0799395351744347	-0.181984294759625	0.0221052244107557	0.0520486478377662	0.124652386257682	4063	NA	0.466619109619465
"Bacteroidia_sp.____HG3A.0795"	"diasd_all"	6.64533595865124	-0.0791785298173355	-0.180839015207012	0.0224819555723406	0.0518526460797458	0.126843326503372	4063	NA	0.471949221426508
"Faecalibacterium_prausnitzii____HG3A.0029"	"diasd_all"	97.489539748954	0.08028354737056	-0.0229850964203701	0.18355219116149	0.0526728985908445	0.12754115091242	4063	NA	0.472202535537409
"Clostridiales_sp.____HG3A.0856"	"diasd_all"	8.63893674624662	-0.0788481315309745	-0.18066646328695	0.0229702002250007	0.0519331567298309	0.129028465760585	4063	NA	0.474600356667195
"Clostridia_sp.____HG3A.1493"	"diasd_all"	1.35367954713266	-0.0785195090333147	-0.180049099228778	0.0230100811621484	0.0517858820646711	0.129540282647113	4063	NA	0.475965598781574
"Streptococcus_mutans____HG3A.0677"	"diasd_all"	31.6268766920994	0.0791908620344567	-0.0232464814244065	0.18162820549332	0.0522488880056165	0.129688732548936	4063	NA	0.475994220114534
"Rikenellaceae_bacterium____HG3A.0150"	"diasd_all"	54.9840019689884	-0.0791168483655622	-0.18150386307316	0.0232701663420353	0.0522232174718097	0.129858887769604	4063	NA	0.475995799919859
"Clostridia_bacterium_UC5.1_1E11____HG3A.0304"	"diasd_all"	29.8055623923209	0.0790128784838693	-0.0234560888864966	0.181481845854235	0.0522650180042539	0.13067148350451	4063	NA	0.476902549470019
"Firmicutes_sp.____HG3A.1075"	"diasd_all"	3.64262859955698	-0.0785550396200271	-0.180446399237209	0.0233363199971548	0.051970405104424	0.130732461098265	4063	NA	0.476902549470019
"Bacteria_sp.____HG3A.1251"	"diasd_all"	3.17499384691115	-0.0784644131154455	-0.180251269782053	0.0233224435511616	0.0519171026389708	0.130781786615892	4063	NA	0.476902549470019
"Candidatus_Melainabacteria_sp.____HG3A.0459"	"diasd_all"	19.6652719665272	-0.0789563659088052	-0.181472451799588	0.023559719981978	0.0522890511372223	0.131123944015258	4063	NA	0.477635550643309
"Veillonella_dispar____HG3A.0227"	"diasd_all"	81.540733448191	0.0787374888676853	-0.0236757482742486	0.181150726009619	0.0522365924090017	0.13180754267739	4063	NA	0.479094226015346
"Clostridiales_sp.____HG3A.0449"	"diasd_all"	14.7428008860448	-0.0782804195633736	-0.180310565809024	0.0237497266822772	0.0520411942010825	0.132609593812525	4063	NA	0.481163134637557
"Clostridium_sp._OM07_9AC____HG3A.0448"	"diasd_all"	16.9086881614571	-0.0785813454205537	-0.181017344518058	0.0238546536769507	0.0522482023046436	0.132661112475426	4063	NA	0.481163134637557
"Clostridiales_sp.____HG3A.0084"	"diasd_all"	77.061284764952	-0.078263433236616	-0.180337750212223	0.0238108837389914	0.0520637237927793	0.132861302582633	4063	NA	0.481631117235813
"Firmicutes_bacterium_OM04_13BH____HG3A.0298"	"diasd_all"	22.3726310607925	0.0781012482512729	-0.0239081612430919	0.180110657745638	0.0520306172751397	0.133419166891496	4063	NA	0.481840759104088
"Clostridiales_sp.____HG3A.1626"	"diasd_all"	0.836820083682008	-0.0774101438129116	-0.17912714332759	0.024306855701767	0.051881471506961	0.135763945156511	4063	NA	0.485780977509941
"Eggerthella_sinensis____HG3A.1631"	"diasd_all"	2.19049963081467	0.0772082519342082	-0.0243409420479378	0.178757445916354	0.0517958811140441	0.136139779507458	4063	NA	0.486217068352636
"Romboutsia_timonensis____HG3A.0053"	"diasd_all"	94.7083435884814	0.0783164283221524	-0.0247774881006358	0.181410344744941	0.0525837776669578	0.136471204699871	4063	NA	0.486637046053072
"Clostridiales_sp.____HG3A.1477"	"diasd_all"	0.812207728279596	-0.0782590122995064	-0.181918526406915	0.025400501807902	0.0528722647467874	0.138912357656482	4063	NA	0.490697256831778
"Cloacibacillus_evryensis____HG3A.0566"	"diasd_all"	16.8840758060546	-0.0767279713737962	-0.178360165627072	0.0249042228794795	0.0518382159865062	0.138914885356041	4063	NA	0.490697256831778
"Clostridia_sp.____HG3A.0435"	"diasd_all"	50.8491262613832	-0.0770123181768301	-0.179089592081476	0.0250649557278158	0.0520652319952468	0.139179855433596	4063	NA	0.491169049127104
"Clostridiales_sp.____HG3A.1576"	"diasd_all"	4.9224710804824	-0.0779122744368439	-0.181236260071667	0.025411711197979	0.052701126087829	0.139385952203276	4063	NA	0.491169049127104
"Clostridiales_sp.____HG3A.0026"	"diasd_all"	92.5424563130692	0.0776448939030685	-0.0253246794458305	0.180614467251967	0.0525203556069692	0.139386630254482	4063	NA	0.491169049127104
"Clostridiales_sp.____HG3A.1102"	"diasd_all"	2.87964558208221	-0.0765180757546681	-0.178248262574018	0.025212111064682	0.0518881977845236	0.140380465373013	4063	NA	0.492062432207648
"Clostridiales_sp.____HG3A.0509"	"diasd_all"	13.1676101402904	0.0766363403613241	-0.0253059629343533	0.178578643657002	0.0519963892861924	0.140594137433848	4063	NA	0.492062432207648
"Senegalimassilia_anaerobia____HG3A.0129"	"diasd_all"	54.7871031257691	0.0772338587493741	-0.0255553246950687	0.180023042193817	0.0524283464665813	0.140795248262563	4063	NA	0.492455938109057
"Clostridiales_sp.____HG3A.0988"	"diasd_all"	5.56239232094511	-0.0761779830643076	-0.177838238519205	0.0254822723905894	0.0518525287998935	0.141877847865515	4063	NA	0.49393571995263
"Clostridia_sp.____HG3A.0276"	"diasd_all"	32.5867585527935	-0.0775263562580648	-0.181097185866468	0.0260444733503381	0.0528270305938905	0.142305910396245	4063	NA	0.494580073350802
"Erysipelotrichales_sp.____HG3A.0303"	"diasd_all"	71.2527688899828	-0.077040307151113	-0.18011329980698	0.026032685504754	0.052573105352374	0.14289311611401	4063	NA	0.495440886198577
"Clostridiales_sp.____HG3A.0288"	"diasd_all"	34.3096234309623	-0.0760289503931613	-0.177903673442108	0.0258457726557857	0.0519619195057042	0.143501374632548	4063	NA	0.496001193208031
"Ruminococcaceae_sp.____HG3A.1868"	"diasd_all"	0.886044794486832	-0.0770098719643733	-0.180215787278414	0.0261960433496674	0.0526409034897116	0.14356657786652	4063	NA	0.496001193208031
"Clostridiales_sp.____HG3A.0184"	"diasd_all"	51.4644351464435	-0.0761874593512637	-0.178630712923774	0.0262557942212471	0.052251902500679	0.144898006770642	4063	NA	0.49856111328099
"Clostridia_sp.____HG3A.1195"	"diasd_all"	2.16588727541226	-0.0754034936410568	-0.177042175322319	0.0262351880402057	0.0518415249448107	0.145887251916218	4063	NA	0.499611389402053
"Lachnospiraceae_bacterium_OF11_28____HG3A.0075"	"diasd_all"	96.0127984248092	0.0782836383805342	-0.0272871025882801	0.183854379349348	0.0538470994590428	0.146077514466879	4063	NA	0.499611389402053
"Clostridiales_sp.____HG3A.0630"	"diasd_all"	12.724587743047	-0.0755669833241527	-0.177573303009774	0.0264393363614689	0.0520290412964435	0.146469863144569	4063	NA	0.500407891853833
"Clostridiales_sp.____HG3A.0960"	"diasd_all"	3.98720157519075	-0.0757674973640798	-0.178094186590702	0.0265591918625426	0.0521924480356556	0.146665985980754	4063	NA	0.500572563347323
"Clostridia_sp.____HG3A.0946"	"diasd_all"	3.51956682254492	-0.075468794398536	-0.177430661285544	0.0264930724884719	0.052006367833643	0.146818864338387	4063	NA	0.500838994175958
